,Unnamed: 0,killed_by,killer_placement,killer_position_x,killer_position_y,time,victim_placement,victim_position_x,victim_position_y
4213,345,Tommy Gun,10.0,356163.8,405460.2,215,9.0,356307.3,405241.3
4214,15036,Punch,10.0,346496.2,132127.9,215,50.0,0.0,0.0
4215,18487,S12K,49.0,626190.9,612296.8,215,71.0,626459.6,613312.3
4218,2257,UMP9,56.0,420309.8,324885.2,215,64.0,421641.8,324783.4
4219,1356,P18C,29.0,542564.6,461099.4,215,36.0,545435.1,454413.0
4220,1707,UMP9,12.0,457258.3,644898.8,215,24.0,464229.9,640944.6
4208,17593,Mini 14,14.0,362841.3,408695.0,215,19.0,358506.9,409595.6
4221,1711,Down and Out,19.0,462841.7,640830.0,215,24.0,462352.2,639857.6
4216,13369,S686,39.0,628351.9,376011.7,215,40.0,628400.4,376353.0
4217,17300,AKM,10.0,627062.3,378153.5,215,24.0,626448.4,377934.9
4206,18159,Vector,36.0,394668.0,349411.3,215,72.0,394429.1,349760.1
4205,8806,Falling,3.0,239219.3,400331.4,215,5.0,238844.6,400477.1
4207,5639,SCAR-L,14.0,361683.1,404706.3,215,21.0,362392.6,405083.4
4193,6039,SKS,10.0,445094.3,623747.6,215,17.0,445287.3,623555.6
4194,16147,S12K,52.0,213354.7,275513.3,215,72.0,214577.9,275372.3
4195,23120,AKM,19.0,195084.9,270272.1,215,23.0,195872.0,268466.1
4197,12055,S1897,2.0,435925.9,338610.2,215,32.0,435751.3,338858.9
4198,15054,UMP9,45.0,623870.4,601998.3,215,42.0,623249.3,602699.4
4196,24770,Mini 14,21.0,446611.5,629391.7,215,26.0,444941.6,626769.8
4200,6500,Down and Out,28.0,444121.7,622301.4,215,38.0,443934.2,624455.8
4201,6495,M16A4,28.0,444274.8,623635.8,215,38.0,443754.1,624689.1
4202,11708,Down and Out,28.0,573796.9,382788.8,215,,573867.3,382313.7
4203,7472,SKS,3.0,686855.3,462432.4,215,16.0,686778.1,462523.1
4204,7958,SCAR-L,22.0,343686.9,164702.1,215,42.0,343385.5,164355.7
4199,1755,M16A4,16.0,626580.4,607104.9,215,25.0,626598.9,607264.3
4240,14407,Mini 14,21.0,446392.8,621131.4,216,27.0,448782.9,621079.3
4237,23966,Punch,2.0,354273.4,316722.6,216,23.0,354198.6,316649.8
4238,11720,Micro UZI,39.0,447841.3,295635.2,216,41.0,447930.9,295384.2
4239,10899,S12K,1.0,436556.3,640344.4,216,27.0,436808.5,640875.8
4241,7537,P1911,3.0,684567.6,462255.9,216,16.0,684649.4,461991.5
4236,18836,S12K,20.0,147575.6,280692.6,216,22.0,147687.6,280337.8
4243,18413,M16A4,25.0,206199.0,290106.5,216,70.0,206265.3,289375.8
4244,16882,M416,8.0,407631.5,301149.6,216,38.0,406940.3,296691.6
4245,18539,Tommy Gun,1.0,431760.3,627554.4,216,38.0,436336.1,624283.7
4246,11785,S686,1.0,352676.6,306071.0,216,28.0,351232.3,311099.4
4247,3508,M16A4,33.0,172075.6,628683.4,216,49.0,171636.9,628456.9
4242,1749,SCAR-L,19.0,388534.4,118333.4,216,23.0,388633.8,118471.8
4235,4085,M16A4,29.0,570534.1,378915.3,216,,570962.3,380074.3
4225,2292,Mini 14,59.0,684768.4,462066.5,216,81.0,685264.3,462038.0
4233,24730,S12K,63.0,345774.9,161686.8,216,74.0,345383.2,161453.8
4222,10534,SCAR-L,23.0,617286.4,297779.0,216,22.0,619492.6,297743.6
4224,6580,AKM,36.0,464261.3,640920.4,216,39.0,463734.8,641183.7
4234,13886,S686,33.0,432699.5,637810.2,216,44.0,432193.6,639651.9
4226,13222,S1897,36.0,205011.7,275863.8,216,38.0,204660.4,276115.2
4227,10939,Down and Out,1.0,436642.1,640297.8,216,27.0,437878.8,640687.3
4223,13930,SCAR-L,41.0,437392.7,640018.4,216,44.0,437703.2,640041.1
4229,10569,Down and Out,21.0,620903.6,297940.5,216,23.0,621188.1,298100.4
4230,17809,M16A4,43.0,332074.7,168781.2,216,70.0,340769.5,162684.9
4231,18228,SCAR-L,46.0,387684.8,124089.3,216,71.0,384833.3,126242.3
4232,17685,Micro UZI,9.0,532661.3,226821.8,216,26.0,0.0,0.0
4228,16324,UMP9,15.0,243506.5,126667.5,216,5.0,243259.6,126465.5
4259,2434,P92,31.0,223335.9,396127.5,217,41.0,223328.4,395847.5
4266,15766,UMP9,8.0,365576.5,407500.3,217,77.0,366520.2,407583.5
4265,14172,S1897,24.0,400378.9,282297.0,217,39.0,400495.5,281914.4
4264,20129,AKM,2.0,218113.8,283124.6,217,41.0,213879.6,281873.6
4263,1100,M16A4,14.0,155890.5,278565.3,217,16.0,155441.1,276946.5
4262,17506,UMP9,1.0,411185.8,284020.4,217,24.0,410503.6,283349.7
4261,7829,Micro UZI,29.0,622731.6,378763.1,217,42.0,622727.1,378889.8
4260,11933,M416,3.0,371818.8,414618.5,217,40.0,372543.3,416103.9
4258,17877,S1897,25.0,564781.5,133038.6,217,69.0,563932.1,132132.7
4257,3032,AKM,26.0,422129.6,324563.2,217,40.0,423210.9,324853.4
4256,13511,UMP9,21.0,207338.2,290750.0,217,42.0,207728.1,290358.0
4255,1838,UMP9,1.0,392589.8,287253.6,217,13.0,392750.4,286833.4
4254,7842,M416,29.0,623044.1,378862.4,217,42.0,622817.9,378723.2
4253,23293,S12K,29.0,423687.9,326461.2,217,37.0,423733.9,326547.4
4252,22747,S12K,26.0,437491.4,334055.6,217,25.0,437391.4,334215.9
4251,6927,S12K,22.0,372955.1,403846.4,217,19.0,372742.6,403034.7
4250,1478,Punch,19.0,436484.0,637996.7,217,29.0,0.0,0.0
4249,9499,S12K,28.0,467754.3,645947.6,217,40.0,467934.3,645304.3
4248,7802,AKM,19.0,678855.8,461725.6,217,40.0,676726.7,464084.3
4283,19781,S12K,43.0,111350.7,132941.3,218,43.0,111476.8,132943.9
4284,5216,S1897,39.0,347025.2,396900.0,218,37.0,347100.3,396797.1
4285,16947,M16A4,10.0,566035.0,386056.9,218,,566266.8,384816.9
4286,21126,S1897,13.0,560595.8,126012.3,218,43.0,560654.9,126970.2
4287,1947,Punch,1.0,389762.9,287566.4,218,23.0,389709.8,287557.5
4291,18889,Mini 14,7.0,212149.3,274731.9,218,40.0,211947.4,275184.8
4289,16860,UMP9,20.0,162336.4,275511.8,218,33.0,162738.9,275636.3
4290,13217,UMP9,21.0,628260.8,616131.4,218,37.0,632020.4,613587.4
4293,2371,Tommy Gun,38.0,364284.9,416929.6,218,37.0,364526.2,417011.4
4282,6623,M416,2.0,572253.6,384953.6,218,37.0,572145.0,385761.9
4292,6083,SKS,35.0,626883.3,602667.4,218,23.0,624041.1,599671.9
4288,339,M416,20.0,431364.1,628679.6,218,26.0,434996.8,636837.3
4281,2616,Mini 14,20.0,216934.2,282512.6,218,42.0,214615.8,279008.2
4269,4100,Down and Out,29.0,570495.5,378927.5,218,,570978.4,380204.4
4279,3231,Down and Out,3.0,530920.9,234243.8,218,24.0,532539.4,235354.6
4267,7757,Micro UZI,16.0,607666.6,481653.6,218,39.0,606617.0,480990.5
4280,1737,Down and Out,20.0,443243.7,635492.9,218,26.0,442066.5,640898.4
4270,362,Down and Out,24.0,436086.6,635964.1,218,26.0,435493.9,635485.9
4271,5449,SCAR-L,2.0,612787.0,596648.4,218,43.0,614345.9,597552.6
4272,23470,Micro UZI,55.0,572807.3,385417.6,218,70.0,573322.6,386121.3
4268,1719,M16A4,20.0,443437.8,636577.8,218,26.0,442174.1,640244.3
4274,5525,SCAR-L,1.0,419834.5,324913.7,218,43.0,419877.3,324825.2
4275,5505,Down and Out,1.0,418245.2,324241.8,218,43.0,418675.6,324431.9
4276,17561,M16A4,6.0,449944.5,629591.0,218,23.0,447984.2,629192.2
4277,4213,S12K,7.0,631273.3,375138.6,218,26.0,631226.4,374855.2
4278,13484,S686,9.0,195063.9,271244.1,218,49.0,0.0,0.0
4273,3263,S686,3.0,534030.3,232545.5,218,24.0,533868.8,232764.3
4305,2671,Mini 14,25.0,624580.2,612618.1,219,15.0,624693.4,613041.2
4312,6055,Down and Out,10.0,467908.5,646790.6,219,27.0,464779.4,651012.0
4311,10678,S686,10.0,162046.0,528418.4,219,35.0,162255.4,528278.4
4310,408,AKM,15.0,386888.6,115383.1,219,40.0,387569.1,116193.1
4309,17613,Mini 14,16.0,490858.3,658024.4,219,3.0,490632.5,658018.4
4308,6534,Down and Out,36.0,467762.4,644201.1,219,37.0,467761.9,645226.2
4313,5213,SCAR-L,22.0,366846.3,510074.1,219,42.0,369393.8,509448.3
4306,20115,SCAR-L,8.0,706327.0,330623.9,219,44.0,706362.1,330521.3
4304,20151,Down and Out,8.0,705397.1,333233.9,219,44.0,707855.2,328451.8
4307,13427,Down and Out,9.0,671633.3,108304.7,219,36.0,669297.9,115519.5
4302,13614,M16A4,5.0,427373.1,633204.2,219,21.0,423040.9,628613.6
4301,23405,UMP9,4.0,366365.5,415871.2,219,69.0,366205.1,415974.4
4300,21201,S686,18.0,281233.6,566180.8,219,24.0,281217.9,566287.6
4299,22828,S1897,26.0,470107.6,647446.6,219,5.0,469892.2,647425.3
4298,18096,P1911,12.0,393731.9,287449.2,219,22.0,393754.9,287259.1
4297,16892,Down and Out,10.0,566801.3,386056.8,219,,566896.4,385517.4
4296,18444,M16A4,15.0,370300.5,357349.6,219,69.0,369833.7,357664.7
4295,6467,S12K,36.0,467881.8,644892.6,219,37.0,467670.4,645565.2
4294,5971,M416,10.0,468813.6,646917.6,219,27.0,465433.1,654043.2
4303,18505,Falling,,,,219,68.0,138280.7,582871.3
4330,12695,Down and Out,13.0,160439.4,280868.3,220,42.0,160909.6,280995.2
4331,9399,Micro UZI,22.0,397790.2,352980.4,220,25.0,394875.5,354357.2
4332,19150,SCAR-L,17.0,572612.6,378946.9,220,16.0,0.0,0.0
4333,4839,Kar98k,29.0,218732.7,283151.2,220,42.0,211935.8,289548.2
4334,21351,Sickle,26.0,364201.0,506269.0,220,26.0,365717.6,506137.1
4339,17637,AKM,25.0,367899.4,389566.6,220,26.0,367964.1,389341.1
4336,2170,S1897,21.0,446859.7,295731.6,220,63.0,446662.9,295774.1
4337,12667,S1897,13.0,160439.4,280868.3,220,42.0,161116.9,280994.5
4338,13870,UMP9,33.0,430937.9,639333.4,220,43.0,431839.1,639591.3
4329,18634,Tommy Gun,23.0,169070.2,286155.2,220,7.0,170909.3,285343.9
4340,2158,M416,33.0,595821.3,477644.4,220,70.0,597088.7,476857.8
4335,13899,Down and Out,44.0,435839.5,640039.4,220,43.0,432197.6,639141.3
4328,18005,Micro UZI,3.0,599464.1,468371.8,220,16.0,599630.6,468602.8
4326,1220,UMP9,16.0,436700.8,637036.8,220,23.0,437236.9,637177.7
4316,4760,UMP9,24.0,360768.8,411801.6,220,43.0,359943.2,411489.3
4325,22231,SCAR-L,62.0,447609.6,629589.8,220,63.0,436222.3,624461.3
4324,10209,S1897,23.0,423283.6,324498.9,220,,423178.4,324713.6
4323,11797,S1897,26.0,360956.3,403281.2,220,28.0,360656.2,402645.8
4322,1171,Down and Out,16.0,435734.8,636770.4,220,23.0,437193.4,637203.6
4321,11226,AKM,42.0,564257.9,385547.7,220,26.0,565757.9,382684.3
4320,8468,M16A4,15.0,363667.9,413778.1,220,19.0,366153.7,416042.9
4319,3434,Tommy Gun,11.0,210929.2,286949.6,220,,210764.4,286757.9
4318,3924,S686,42.0,582812.4,482270.1,220,39.0,583067.9,482384.5
4317,4629,S686,9.0,623326.0,374508.8,220,23.0,623013.9,374556.9
4327,3449,M416,17.0,389669.3,281243.9,220,23.0,388278.5,281921.8
4315,5813,M16A4,33.0,622433.4,597586.9,220,38.0,622167.4,597588.8
4314,2234,AKM,41.0,446521.4,629261.9,220,62.0,450662.7,629568.4
4353,8181,UMP9,50.0,557340.8,132314.6,221,67.0,556274.1,132306.3
4354,213,Down and Out,36.0,414960.3,293064.0,221,40.0,414813.2,293085.9
4355,2446,P92,31.0,223018.4,396691.6,221,41.0,223120.0,396742.1
4352,3199,M16A4,17.0,432733.1,638409.0,221,45.0,435763.1,640092.3
4357,23775,S686,17.0,614472.3,480420.2,221,69.0,615032.6,481157.9
4358,2321,S686,58.0,538911.5,462084.9,221,80.0,538742.9,461740.2
4359,14304,M416,23.0,442879.0,631352.9,221,26.0,446302.6,629697.1
4356,21192,S686,18.0,280967.2,566164.0,221,24.0,280604.6,566129.1
4351,15981,Down and Out,6.0,354008.2,407974.8,221,21.0,356363.4,411379.2
4348,22551,SCAR-L,8.0,356841.1,405860.1,221,27.0,356945.6,406004.1
4349,22888,M16A4,15.0,314012.0,325754.7,221,43.0,312572.2,325374.2
4350,258,Micro UZI,36.0,414011.6,292571.7,221,40.0,414502.8,292381.7
4342,13001,S1897,22.0,337828.3,165257.5,221,8.0,337044.3,165182.4
4343,9981,P1911,26.0,711744.7,327135.9,221,24.0,712053.7,327361.2
4344,5398,S1897,50.0,293657.3,299626.7,221,74.0,293727.8,299688.2
4341,10235,Micro UZI,20.0,370361.9,410450.6,221,25.0,371938.8,411863.3
4346,15807,Vector,25.0,464048.0,641062.2,221,33.0,464483.1,641494.4
4347,23059,Down and Out,40.0,463028.6,225457.5,221,36.0,464028.9,224747.8
4345,8669,UMP9,23.0,362007.8,404621.4,221,27.0,361970.5,404799.4
4369,21189,S1897,16.0,201067.9,290562.2,222,23.0,201722.4,290567.7
4375,10156,UMP9,1.0,420770.9,324950.9,222,26.0,420724.6,325189.1
4374,8217,SCAR-L,12.0,571533.2,378817.2,222,66.0,570811.5,380420.9
4373,19096,Down and Out,1.0,627256.9,377571.2,222,26.0,627131.8,377974.2
4372,3349,AKM,61.0,515360.8,503079.9,222,72.0,515441.6,502465.5
4376,13643,M16A4,5.0,430980.2,628821.3,222,21.0,423282.1,628562.1
4370,4892,Down and Out,24.0,206317.4,287804.9,222,3.0,200943.2,284982.8
4368,19461,Tommy Gun,23.0,362816.5,393752.8,222,26.0,362581.3,393442.4
4371,14051,S686,60.0,436014.2,638068.0,222,66.0,436397.0,638277.2
4366,21125,S1897,13.0,560732.8,126010.4,222,43.0,560427.6,127728.4
4365,23523,Mini 14,25.0,567822.7,350855.5,222,44.0,571093.6,351375.5
4364,14815,Tommy Gun,2.0,621203.5,614093.7,222,,619292.4,615803.3
4363,1772,Punch,11.0,414737.0,289719.2,222,21.0,414760.9,289637.0
4362,5400,AKM,59.0,373398.9,361992.8,222,73.0,368114.9,361493.8
4361,15085,S1897,42.0,622335.3,603369.3,222,45.0,623231.9,602779.6
4360,23556,SCAR-L,10.0,620256.6,298106.9,222,45.0,621435.3,301328.4
4367,23746,S686,6.0,710862.8,321650.8,222,25.0,709950.7,321709.7
4396,5523,M416,42.0,429386.8,635684.9,223,37.0,429490.8,635713.2
4397,19272,S1897,26.0,444548.5,329168.8,223,23.0,444839.3,328831.8
4398,9558,S686,21.0,572959.7,384395.9,223,18.0,573240.2,383969.3
4399,11451,M416,61.0,431549.2,636451.6,223,67.0,429926.3,636656.8
4400,905,Micro UZI,42.0,419174.3,323507.6,223,44.0,418259.2,324070.8
4409,5003,P92,15.0,328753.2,544223.5,223,25.0,328740.5,544361.9
4401,2185,AKM,16.0,376538.4,418736.2,223,61.0,376644.8,418581.8
4405,12261,M416,16.0,429349.4,636784.8,223,17.0,429915.3,636783.4
4403,14933,UMP9,24.0,438201.3,622811.1,223,8.0,437818.3,623130.2
4404,12142,Vector,38.0,190852.5,300408.4,223,44.0,189978.8,297072.4
4406,10207,Mini 14,24.0,370186.8,414588.9,223,25.0,366203.5,409525.1
4407,3553,AKM,21.0,602633.1,474605.4,223,17.0,602565.1,474562.9
4408,14321,S1897,25.0,598458.4,621363.4,223,28.0,599863.4,621223.4
4395,13757,P92,32.0,183723.0,518312.1,223,82.0,184385.2,519759.5
4402,10872,M416,12.0,546755.3,254456.9,223,20.0,546708.6,254592.0
4394,3601,Micro UZI,9.0,609488.4,601797.9,223,24.0,609679.6,601680.6
4385,5166,AKM,22.0,524908.4,250843.6,223,2.0,524831.6,250908.5
4392,597,Down and Out,16.0,381277.3,119088.8,223,37.0,380377.3,120316.6
4393,21348,Sickle,26.0,364547.4,506250.2,223,26.0,364455.1,506194.4
4378,14773,M416,19.0,395643.9,295653.9,223,20.0,396079.8,294705.8
4379,3822,Motorbike,3.0,422776.1,240102.3,223,3.0,422776.1,240102.3
4380,19677,P1911,35.0,389074.1,278682.5,223,38.0,388209.7,278622.8
4381,19940,M16A4,20.0,728274.6,437464.1,223,18.0,728438.0,438056.5
4382,4804,M16A4,1.0,336819.2,157703.6,223,30.0,335118.3,157067.0
4383,18090,S1897,22.0,392866.8,286896.8,223,12.0,393695.6,287018.6
4377,17333,DP-28,23.0,689632.1,455580.8,223,24.0,696521.8,455000.8
4386,20825,P92,3.0,168983.6,198217.8,223,29.0,0.0,0.0
4387,15966,M16A4,18.0,463889.3,650173.2,223,24.0,464089.7,650199.7
4388,15628,Vector,4.0,383437.5,113274.2,223,22.0,383873.6,113946.8
4389,1742,M16A4,16.0,626560.0,606975.1,223,25.0,627259.2,606502.6
4390,557,Micro UZI,16.0,380296.2,120675.8,223,37.0,379396.5,120591.1
4391,561,AKM,25.0,467901.8,643930.4,223,36.0,468285.8,644154.3
4384,3965,VSS,1.0,147138.5,209822.5,223,26.0,147064.1,209154.5
4427,22139,S686,20.0,441352.0,333538.7,224,11.0,441354.3,333637.9
4428,9484,S1897,19.0,626508.0,382082.6,224,43.0,626484.8,380021.7
4429,8985,Down and Out,10.0,421395.0,327712.1,224,42.0,421270.9,325351.7
4431,21260,S1897,8.0,592902.9,467265.2,224,27.0,594499.5,467293.6
4432,7815,M416,1.0,574540.6,382262.7,224,41.0,574232.1,381933.7
4435,3864,M416,21.0,335798.3,161260.9,224,33.0,336076.0,159696.8
4434,13524,Falling,,,,224,40.0,542601.1,628515.5
4436,14244,S12K,24.0,603781.6,488863.8,224,21.0,603956.1,488765.3
4437,22569,S12K,27.0,356830.5,406138.1,224,8.0,356639.2,406036.8
4438,21157,UMP9,22.0,363676.5,413794.5,224,20.0,363539.6,414071.2
4439,19895,SCAR-L,5.0,399922.3,353169.8,224,29.0,399460.6,353202.8
4426,9480,S1897,19.0,625375.3,383230.6,224,43.0,626571.8,379842.3
4433,13436,M416,35.0,448321.6,629146.7,224,31.0,448552.9,629144.8
4425,9467,AKM,35.0,629617.2,375314.2,224,39.0,629462.2,375104.0
4430,7824,Down and Out,1.0,574629.4,382160.2,224,41.0,574856.6,381235.8
4423,12047,AKM,4.0,617663.8,490690.2,224,43.0,616195.3,489998.0
4424,18470,AKM,4.0,362972.1,397268.8,224,67.0,365502.2,395255.4
4410,12019,Down and Out,4.0,615946.1,495598.4,224,43.0,616575.1,490427.0
4411,24704,S1897,49.0,158518.2,293230.8,224,73.0,158090.5,293510.8
4413,19100,Vector,1.0,627767.4,378408.8,224,26.0,625827.0,378371.7
4414,6551,S12K,34.0,467727.0,645897.8,224,36.0,467833.1,645287.1
4415,9930,S12K,33.0,371829.6,412885.6,224,8.0,372507.2,413873.5
4412,19957,Punch,1.0,217921.9,392806.8,224,6.0,0.0,0.0
4417,16932,Down and Out,28.0,699836.6,337092.3,224,36.0,699321.4,336448.5
4418,11999,Micro UZI,41.0,414635.8,292415.8,224,39.0,414712.7,292670.8
4419,16942,AKM,28.0,702086.8,337532.9,224,36.0,699738.3,336633.8
4420,17174,M16A4,15.0,437912.5,623247.6,224,25.0,445155.6,622420.2
4421,3026,M416,19.0,466885.2,642551.3,224,39.0,466068.2,642586.0
4422,6441,S1897,21.0,417833.9,328736.3,224,36.0,417845.7,330191.8
4416,1153,R1895,12.0,585021.9,466768.8,224,11.0,586017.4,465276.6
4450,22565,M16A4,25.0,604373.4,603064.9,225,23.0,605400.4,601814.4
4457,20798,Down and Out,5.0,202557.9,273462.8,225,16.0,201167.9,279538.7
4456,6078,AKM,11.0,421827.3,323547.5,225,38.0,424029.5,323850.9
4455,7478,M416,25.0,620198.6,382050.2,225,25.0,622156.7,378978.3
4454,6904,Micro UZI,18.0,721900.9,332491.7,225,11.0,721957.5,331911.8
4453,13865,P92,35.0,447530.3,620581.9,225,40.0,447326.2,620508.9
4452,3877,Down and Out,14.0,437129.5,640066.7,225,38.0,437283.3,640071.6
4451,15302,M16A4,22.0,624444.0,374534.5,225,28.0,624272.1,373844.8
4449,5219,S686,41.0,470495.9,639645.6,225,33.0,470196.2,639531.9
4446,17163,M16A4,15.0,445677.8,622441.9,225,25.0,445512.6,622399.3
4447,15306,Down and Out,22.0,621658.2,376210.5,225,28.0,621821.2,374550.8
4445,7987,S686,21.0,379877.3,120602.1,225,41.0,379448.1,120172.6
4444,15656,Micro UZI,22.0,370500.9,123882.5,225,21.0,369018.3,122445.6
4443,7116,S1897,22.0,357154.4,407533.9,225,25.0,357524.7,407632.1
4442,23528,M16A4,12.0,176863.4,624881.6,225,,176489.8,626909.8
4441,7980,Down and Out,21.0,380094.3,120282.8,225,41.0,380091.2,120709.5
4440,9400,S1897,22.0,396040.2,351449.3,225,25.0,395125.1,350127.5
4448,6041,Mini 14,13.0,398786.5,280290.8,225,24.0,419520.8,293058.3
4469,4875,Down and Out,12.0,361025.2,400704.1,226,26.0,357329.2,395493.4
4470,13771,S1897,15.0,550534.6,240267.9,226,20.0,550687.9,240021.4
4471,15581,Down and Out,9.0,433666.3,638115.7,226,25.0,435257.2,637917.1
4472,23521,Down and Out,12.0,179975.0,626269.2,226,,180011.4,626932.9
4476,4897,Down and Out,12.0,359506.1,397862.2,226,26.0,357501.9,399107.5
4474,4866,AKM,12.0,360979.3,399309.8,226,26.0,360135.8,400614.0
4475,8583,S12K,30.0,367400.2,407255.8,226,41.0,367691.9,407330.5
4477,22309,P1911,20.0,359074.3,400925.8,226,15.0,359125.9,401397.6
4473,21280,S1897,8.0,594046.8,467588.5,226,27.0,594502.0,467154.2
4468,15599,Down and Out,9.0,434621.3,636966.6,226,25.0,433776.8,639394.3
4467,15654,S12K,9.0,434692.9,637090.1,226,25.0,435452.9,637103.5
4465,5537,M16A4,35.0,216172.3,397181.7,226,39.0,216061.7,396953.3
4464,23313,AKM,2.0,166995.7,620703.6,226,26.0,163277.6,624364.0
4463,5482,SCAR-L,5.0,434197.9,637950.1,226,42.0,434275.5,636330.2
4462,11809,Down and Out,4.0,378726.0,475885.0,226,25.0,377631.3,476229.9
4461,4684,DP-28,22.0,395939.3,296047.3,226,23.0,395721.3,295631.2
4460,21543,Kar98k,33.0,211839.1,276730.5,226,12.0,212124.9,276737.4
4459,16210,S1897,36.0,442015.3,338187.3,226,71.0,441908.3,338872.3
4458,6181,Grenade,70.0,357041.9,410428.8,226,72.0,358884.2,413688.8
4466,4637,Falling,20.0,446752.9,175787.8,226,25.0,446960.2,177125.5
4492,1276,R1895,59.0,624555.7,302759.7,227,68.0,623981.3,302481.9
4493,24375,SCAR-L,12.0,566010.4,251384.7,227,66.0,566282.9,251227.0
4494,7961,R1895,27.0,456019.6,630682.3,227,37.0,456070.9,630496.3
4495,17154,S1897,18.0,486286.6,449679.5,227,24.0,485973.7,449847.6
4499,11558,SCAR-L,4.0,666356.8,309214.2,227,11.0,666442.0,308950.7
4497,24847,M16A4,25.0,363478.1,414027.8,227,23.0,361635.6,416143.4
4498,23749,M416,23.0,167421.7,599591.7,227,18.0,169498.2,600668.1
4491,2533,Down and Out,23.0,618265.3,308384.9,227,9.0,618106.3,308232.9
4496,15020,SCAR-L,17.0,292210.3,445170.1,227,20.0,291825.8,445411.8
4490,5521,Crossbow,17.0,569648.6,380799.8,227,20.0,568871.3,381793.2
4489,6665,Mini 14,48.0,531571.2,611849.3,227,66.0,527401.9,610074.1
4478,16178,SCAR-L,68.0,689004.9,460028.3,227,70.0,689434.1,456123.4
4487,5364,M416,6.0,444971.3,626162.8,227,72.0,428860.8,619747.5
4486,17703,M16A4,2.0,570498.9,389013.1,227,34.0,570786.4,388579.6
4485,21152,S12K,19.0,442986.6,629913.0,227,26.0,443340.3,628731.3
4484,20828,S1897,10.0,166011.8,282731.6,227,22.0,165528.0,282789.8
4483,9891,AKM,30.0,392113.0,286960.8,227,38.0,392322.1,286960.5
4482,1093,AKM,16.0,157240.0,276259.3,227,14.0,155481.9,276859.1
4481,5237,S686,33.0,469584.8,639304.9,227,41.0,470375.2,639312.6
4480,11710,Down and Out,8.0,618140.4,307801.4,227,36.0,619011.5,302419.4
4479,11800,M16A4,1.0,349292.8,315173.2,227,28.0,349780.0,313468.2
4488,15725,AKM,24.0,189956.7,225976.6,227,76.0,190126.1,225829.0
4513,24142,UMP9,2.0,351806.1,397556.9,228,23.0,351905.8,397832.2
4514,20372,Punch,40.0,297371.8,500875.0,228,39.0,297250.8,501044.2
4515,14990,S686,43.0,358374.6,410806.0,228,29.0,358288.3,410657.2
4516,17185,M16A4,15.0,437992.3,623030.8,228,25.0,444707.2,623291.4
4512,22902,Micro UZI,40.0,419838.2,328420.2,228,38.0,420056.3,328802.9
4518,24584,SCAR-L,21.0,170892.1,609144.9,228,8.0,165693.1,622760.6
4519,21807,UMP9,21.0,445163.5,623639.1,228,22.0,444869.8,623731.9
4520,9200,SCAR-L,28.0,438000.4,623106.9,228,13.0,437063.0,623227.2
4521,6099,S686,22.0,627358.4,603452.0,228,35.0,626707.6,602415.8
4517,14908,S12K,20.0,202207.1,285181.5,228,25.0,202245.5,285042.8
4511,1760,Punch,11.0,414607.9,289626.2,228,21.0,414688.3,289858.0
4501,9465,SCAR-L,2.0,365069.1,512956.4,228,42.0,366631.8,509631.7
4509,5620,S1897,17.0,608491.3,599757.5,228,26.0,608694.8,600281.0
4508,8304,S1897,20.0,449185.5,297018.9,228,26.0,449542.5,297059.1
4507,23611,Falling,,,,228,36.0,377014.8,116472.6
4506,4155,S1897,22.0,165973.0,525110.4,228,15.0,165791.5,525238.1
4505,13910,SCAR-L,36.0,366035.5,397011.9,228,23.0,366278.6,396801.9
4504,15699,SKS,68.0,200220.4,275889.8,228,75.0,200079.8,275889.5
4503,4592,SCAR-L,23.0,624498.6,384591.6,228,9.0,623536.0,377387.6
4502,5141,M416,10.0,421761.2,328030.3,228,25.0,418763.8,329575.8
4500,682,S1897,25.0,610684.6,592643.3,228,39.0,610957.2,593284.8
4510,2844,SCAR-L,1.0,206227.1,273272.1,228,70.0,205082.0,273290.0
4537,1400,S12K,33.0,437321.9,639631.6,229,32.0,437960.4,639522.1
4538,946,Micro UZI,39.0,704318.6,343896.0,229,43.0,703563.2,343215.2
4539,2988,UMP9,36.0,358132.6,399682.4,229,38.0,357407.6,401143.9
4540,17204,S1897,24.0,486458.6,449838.6,229,18.0,486443.9,449667.3
4541,24696,SCAR-L,1.0,423657.9,324709.8,229,72.0,421105.6,324685.8
4547,16438,Down and Out,27.0,598295.7,476865.5,229,12.0,597932.4,475574.0
